id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
98596596,灵魂游荡的墓场,"这个卡名的②的效果1回合只能使用1次。
①：这张卡已在魔法与陷阱区域存在的状态，自己场上的怪兽被战斗破坏送去墓地的场合发动。在自己场上把1只「火之玉衍生物」（炎族·炎·1星·攻/守100）特殊召唤。
②：这张卡已在魔法与陷阱区域存在的状态，自己的手卡·场上的怪兽被对方的效果送去墓地的场合发动。把最多有那些怪兽数量的「火之玉衍生物」尽可能在自己场上特殊召唤。",,,,,,,,,,,,,,,,
98596597,火之玉衍生物,由「灵魂游荡的墓场」的效果特殊召唤。,,,,,,,,,,,,,,,,
98630720,前托枪管龙,"效果怪兽3只以上
这个卡名的③的效果1回合只能使用1次。
①：场上的这张卡不会被战斗·效果破坏，不会成为怪兽的效果的对象。
②：这张卡可以向对方怪兽全部各作1次攻击。
③：以场上1只效果怪兽和自己墓地1只「弹丸」怪兽为对象才能发动。作为对象的场上的怪兽的效果无效，作为对象的墓地的怪兽特殊召唤。对方不能对应这个效果的发动把卡的效果发动。这个效果在对方回合也能发动。",,,,,,,,,,,,,,,,
98637386,御用捕食者,"调整＋调整以外的怪兽1只以上
「御用捕食者」的效果1回合只能使用1次。
①：这张卡战斗破坏对方怪兽送去墓地时才能发动。那只怪兽在自己场上特殊召唤。这个效果特殊召唤的怪兽给与玩家的战斗伤害变成一半。",,,,,,,,,,,,,,,,
98642179,刚炎之剑士,"卡名不同的怪兽2只
这个卡名的②的效果1回合只能使用1次。
①：场上的战士族怪兽的攻击力上升500。
②：连接召唤的这张卡被战斗或者对方的效果破坏的场合，以连接怪兽以外的自己墓地1只战士族怪兽为对象才能发动。那只怪兽特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合除外。",,,,,,,,,,,,,,,,
98643358,冰晶,场上的水属性怪兽全部破坏。那之后，给与对方基本分这个效果破坏送去墓地的水属性怪兽数量×500的数值的伤害。,,,,,,,,,,,,,,,,
98645731,强欲而谦虚之壶,"这个卡名的卡在1回合只能发动1张，这张卡发动的回合，自己不能把怪兽特殊召唤。
①：从自己卡组上面把3张卡翻开，从那之中选1张加入手卡，那之后剩下的卡回到卡组。",,,,,,,,,,,,,,,,
98649372,骷髅章鱼,这张卡召唤成功时，可以选择对方场上表侧表示存在的1张魔法卡破坏。1回合1次，可以把这张卡的表示形式变更。,魔法破坏,改变表示形式,,,,,,,,,,,,,,
98666339,反转次元,原本的持有者是自己的怪兽被对方的效果从游戏中除外时才能发动。那1只怪兽在自己场上特殊召唤。,,,,,,,,,,,,,,,,
98672567,贪欲而无欲之壶,主要阶段1的开始时从自己墓地选择3只不同种族的怪兽才能发动。选择的3只怪兽加入卡组洗切。那之后，从卡组抽2张卡。这张卡发动的回合，自己不能进行战斗阶段。,,,,,,,,,,,,,,,,
98700941,淘气仙星·莉莉贝儿,"这个卡名的①的效果1回合只能使用1次。
①：这张卡用抽卡以外的方法加入手卡的场合才能发动。这张卡从手卡特殊召唤。
②：这张卡可以直接攻击。
③：这张卡给与对方战斗伤害时，以自己墓地1只「淘气仙星」怪兽为对象才能发动。那只怪兽加入手卡。",,,,,,,,,,,,,,,,
98707192,鬼计妖魔·玛丽,自己场上有名字带有「鬼计」的怪兽存在的场合才能让这张卡表侧表示召唤。这张卡1回合只有1次可以变成里侧守备表示。此外，战斗或者卡的效果让自己受到伤害时，把这张卡从手卡丢弃才能发动。从卡组把1只名字带有「鬼计」的怪兽里侧守备表示特殊召唤。「鬼计妖魔·玛丽」的这个效果1回合只能使用1次。,变成里侧守备,特殊召唤,,,,,,,,,,,,,,
98719226,外星人战士,这张卡被战斗破坏送去墓地时，破坏这张卡的怪兽放置2个A指示物。放置有A指示物的怪兽和名字带有「外星」的怪兽战斗的场合，每有1个A指示物攻击力·守备力下降300。,放置「A指示物」,,,,,,,,,,,,,,,
98745000,胡狼圣战士,这张卡战斗破坏对方场上1只怪兽并将送其进墓地时，可以把那张卡放回对方卡组最上面。,返回卡组,,,,,,,,,,,,,,,
98753320,幻变骚灵的故障转移,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡以外的自己场上的卡被对方的效果破坏的场合才能发动。从手卡把1只「幻变骚灵」怪兽特殊召唤。
②：把墓地的这张卡除外，以自己墓地1只「幻变骚灵」怪兽为对象才能发动。那只怪兽加入手卡。",,,,,,,,,,,,,,,,
98777036,特拉戈迪亚,"①：自己受到战斗伤害时才能发动。这张卡从手卡特殊召唤。
②：这张卡的攻击力·守备力上升自己手卡数量×600。
③：1回合1次，从手卡把1只怪兽送去墓地，以和那只怪兽相同等级的对方场上1只表侧表示怪兽为对象才能发动。得到那只表侧表示怪兽的控制权。
④：1回合1次，以自己墓地1只怪兽为对象才能发动。这张卡的等级直到回合结束时变成和那只怪兽相同。",特殊召唤,得到控制权,改变等级,,,,,,,,,,,,,
98780137,食恶餐刀鬼,这张卡召唤成功时，可以从自己墓地选择「食恶餐刀鬼」以外的1只名字带有「食恶」的怪兽特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
98787535,溟界的昏暗-阿莱特,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡在墓地存在的场合，把自己场上1只怪兽解放才能发动。这张卡特殊召唤。那之后，对方可以从自身墓地选1只怪兽加入手卡。
②：这张卡特殊召唤成功的场合，从除外的自己怪兽之中以包含爬虫类族怪兽的2只怪兽为对象才能发动。那些怪兽回到墓地。",,,是否从墓地选怪兽加入手卡？,,,,,,,,,,,,,
98792570,继承之力,把自己场上1只怪兽送去墓地。选择自己场上1只怪兽。选择的那只怪兽的攻击力，在发动回合的结束阶段前上升送去墓地的那张卡的攻击力的数值。,,,,,,,,,,,,,,,,
98795934,魔加农,大炮状的恶魔。以飞快的速度发射眼球弹。,,,,,,,,,,,,,,,,
98804359,海龙神的激昂,"这个卡名的①②的效果1回合各能使用1次。
①：从卡组把1张「激流葬」加入手卡。
②：自己场上的水属性怪兽被效果破坏的场合，可以作为代替把墓地的这张卡除外。",,,,,,,,,,,,,,,,
98806751,执爱之化卢普,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡在手卡存在的场合，以自己的场上·墓地1只同调怪兽为对象才能发动。那只怪兽除外，这张卡特殊召唤。
②：这张卡在墓地存在的场合，以自己的场上·墓地1只同调怪兽为对象才能发动。那只怪兽除外，这张卡加入手卡。",,,,,,,,,,,,,,,,
98818516,杀人熊猫,经常手持一根粗大的竹子四处找茬，性格非常凶暴。,,,,,,,,,,,,,,,,
98827725,幻影骑士团 阴暗布面甲,"这个卡名的卡在1回合只能发动1张。自己墓地没有陷阱卡存在的场合，这张卡在盖放的回合也能发动。
①：这张卡发动后变成通常怪兽（战士族·暗·4星·攻0/守300）在怪兽区域守备表示特殊召唤（不当作陷阱卡使用）。",,,,,,,,,,,,,,,,
98847704,拘束解放波,选择自己场上表侧表示存在的1张装备魔法卡发动。选择的装备魔法卡和对方场上盖放的魔法·陷阱卡全部破坏。,,,,,,,,,,,,,,,,
98850929,圣蛇的息吹,"自己场上有仪式·融合·同调·超量怪兽之内2种类以上存在的场合，可以从那些怪兽种类的以下效果选1个以上发动。「圣蛇的息吹」在1回合只能发动1张。
●2种类以上：选择自己墓地1只怪兽或者从游戏中除外的1只自己怪兽加入手卡。
●3种类以上：选择自己墓地1张陷阱卡加入手卡。
●4种类：选择「圣蛇的息吹」以外的自己墓地1张魔法卡加入手卡。",2种类以上：回收怪兽,3种类以上：回收陷阱,4种类：回收魔法,是否要继续选择「圣蛇的息吹」的效果发动？,,,,,,,,,,,,
98864751,空气解密风暴,"机械族怪兽才能装备。
①：装备怪兽的攻击破坏对方怪兽时才能发动。这次战斗阶段中，装备怪兽只再1次可以攻击。这个效果发动的回合，装备怪兽以外的自己怪兽不能攻击。",,,,,,,,,,,,,,,,
98865920,热辣辣弓手,这张卡召唤·反转召唤成功时，给与对方基本分500分伤害。,伤害,,,,,,,,,,,,,,,
98867329,灾厄的装备品,装备怪兽的攻击力下降自己场上存在的怪兽数量×600的数值。这张卡从场上送去墓地时，可以选择对方场上表侧表示存在的1只怪兽把这张卡装备。,装备,,,,,,,,,,,,,,,
98881700,晶鲨,"这个卡名的①的效果1回合只能使用1次。
①：这张卡在手卡·墓地存在的场合，以场上1只水属性怪兽为对象才能发动。这张卡特殊召唤，作为对象的怪兽的攻击力变成一半。这个效果特殊召唤的这张卡从场上离开的场合除外。这个效果的发动后，直到回合结束时自己不是超量怪兽不能从额外卡组特殊召唤。
②：把这张卡在「No.」怪兽的超量召唤使用的场合，可以把这张卡的等级当作3星或者4星使用。",,,,,,,,,,,,,,,,
98881931,光子前行者,"这个卡名的①的方法的特殊召唤1回合只能有1次。
①：场上有「光子」怪兽存在的场合，这张卡可以从手卡特殊召唤。
②：场上有这张卡以外的「光子」怪兽存在的场合，这张卡的攻击力上升1000。",,,,,,,,,,,,,,,,
98884569,青蔷薇龙,①：场上的这张卡被破坏送去墓地时，以自己墓地1只「黑蔷薇龙」或者植物族怪兽为对象才能发动。那只怪兽特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
98891840,休息的剑斗兽,从自己手卡把2张名字带有「剑斗兽」的卡回到卡组。那之后，从自己卡组抽3张卡。,,,,,,,,,,,,,,,,
98898173,溶化的赤影,融化身体藏在脚下的影子里，从敌人的正下方发动攻击。,,,,,,,,,,,,,,,,
98904974,魔键锭-解-,"这个卡名的卡在1回合只能发动1张。
①：「魔键」仪式怪兽或者从额外卡组特殊召唤的「魔键」怪兽在自己场上存在，对方把魔法·陷阱卡发动时才能发动。那个发动无效并破坏。那之后，可以宣言1个属性。那个场合，直到回合结束时对方场上的全部表侧表示怪兽变成宣言的属性。",是否改变属性？,,,,,,,,,,,,,,,
98918572,十二兽的相克,"「十二兽的相克」的①的效果1回合只能使用1次。
①：只要这张卡在魔法与陷阱区域存在，自己的「十二兽」超量怪兽把超量素材取除来让效果发动的场合，取除的超量素材可以从自己场上的其他的超量怪兽取除。
②：把墓地的这张卡除外，以自己场上2只「十二兽」超量怪兽为对象才能发动。作为对象的怪兽中的1只在另1只下面重叠作为超量素材。",代替素材,请选择要增加超量素材的怪兽,,,,,,,,,,,,,,
98927491,救援型急救机人,"「救援机人」＋「急救机人」
这只怪兽不能作融合召唤以外的特殊召唤。自己场上存在的怪兽被战斗破坏送去墓地时，可以使那只怪兽守备表示特殊召唤。这个效果1回合只能使用1次。",特殊召唤,,,,,,,,,,,,,,,
98931003,纳纳纳,①：以自己场上1只7星或者7阶怪兽为对象才能发动。那只怪兽的攻击力·守备力直到回合结束时上升700。,,,,,,,,,,,,,,,,
98935722,沉眠于星遗物的深层,"①：这张卡的发动时，可以以自己墓地1只5星以上的怪兽为对象。那个场合，那只怪兽特殊召唤。这张卡从场上离开时那只怪兽破坏。
②：只要自己场上有「机界骑士」怪兽存在，和那怪兽相同纵列发动的对方怪兽的效果无效化。",是否把墓地怪兽特殊召唤？,,,,,,,,,,,,,,,
98954106,贪欲之瓶,"「贪欲之瓶」在1回合只能发动1张。
①：以「贪欲之瓶」以外的自己墓地5张卡为对象才能发动。那5张卡加入卡组洗切。那之后，自己从卡组抽1张。",,,,,,,,,,,,,,,,
98954375,永火破坏王,自己手卡是0张的场合，这张卡战斗破坏对方怪兽送去墓地时，给与对方基本分1600分伤害。,给与伤害,,,,,,,,,,,,,,,
98956134,破坏干扰,丢弃1张手卡。持有（把场上的怪兽破坏的效果）的卡的发动无效并破坏。,,,,,,,,,,,,,,,,
98978921,连接蜘蛛,"通常怪兽1只
①：1回合1次，自己主要阶段才能发动。从手卡把1只4星以下的通常怪兽在作为这张卡所连接区的自己场上特殊召唤。",,,,,,,,,,,,,,,,
98999181,奈芙提斯之祈祷者,"这个卡名的①②的效果1回合各能使用1次。
①：自己主要阶段才能发动。选1张手卡破坏，从卡组把「奈芙提斯之祈祷者」以外的1只「奈芙提斯」怪兽加入手卡。
②：这张卡被效果破坏送去墓地的场合，下次的自己准备阶段才能发动。从卡组把1张「奈芙提斯」魔法·陷阱卡加入手卡。",,,,,,,,,,,,,,,,
99000107,修禅僧 元道,"①：只要这张卡在怪兽区域存在，场上的表侧攻击表示怪兽不能把效果发动。
②：守备表示的这张卡不会成为卡的效果的对象，不会被效果破坏。",,,,,,,,,,,,,,,,
99000151,死之花,①：这张卡被效果破坏送去墓地的场合才能发动。从卡组把1只「时花之魔女」特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
99002135,紧急合成,让自己墓地存在的1张「核成兽的钢核」回到卡组发动。从自己的手卡·墓地把1只4星以下的名字带有「核成」的怪兽特殊召唤。,,,,,,,,,,,,,,,,
99004583,动作魔法-最大U形转弯,"①：这个回合，怪兽之间的战斗发生的双方的战斗伤害变成2倍。
②：这张卡在墓地存在的场合，自己主要阶段从手卡丢弃1张魔法卡才能发动。这张卡在自己的魔法与陷阱区域盖放。这个效果在这张卡送去墓地的回合不能发动。",,,,,,,,,,,,,,,,
99004752,迷你胆识,把自己场上1只怪兽解放，选择对方场上表侧表示存在的1只怪兽才能发动。选择的怪兽的攻击力直到结束阶段时变成0。这个回合，选择的怪兽被战斗破坏送去对方墓地时，给与对方基本分那只怪兽的原本攻击力数值的伤害。,伤害,,,,,,,,,,,,,,,
99011763,魔界的警逻课 死亡警察,"怪兽2只
①：卡名不同的暗属性怪兽2只为素材作连接召唤的这张卡得到以下效果。
●把自己场上1只怪兽解放，以场上1张表侧表示的卡为对象才能发动。给那张卡放置1个警逻指示物。这个卡名的这个效果1回合只能使用1次。有警逻指示物放置的卡被战斗·效果破坏的场合，作为代替把那张卡1个警逻指示物取除。",,拥有效果,,,,,,,,,,,,,,
99013397,剑斗兽的斗器 长戟,名字带有「剑斗兽」的怪兽才能装备。装备怪兽进行攻击的伤害步骤结束时，把场上1张魔法或者陷阱卡破坏。装备怪兽从自己场上回到卡组让这张卡被送去墓地时，这张卡回到手卡。,场上1张魔法或者陷阱卡破坏,返回手牌,,,,,,,,,,,,,,
99030164,幸福恋人,从头上放出心形的光给予恋人以幸福的小天使。,,,,,,,,,,,,,,,,
99049589,魔玩具修复,"这个卡名的①②的效果1回合只能有1次使用其中任意1个。
①：以自己墓地1只「魔玩具」融合怪兽为对象才能发动。那只怪兽回到额外卡组。那之后，可以从自己墓地选1只「毛绒动物」怪兽或者「锋利小鬼」怪兽特殊召唤。
②：把墓地的这张卡除外才能发动。从手卡把1只「毛绒动物」怪兽或者「锋利小鬼」怪兽特殊召唤。",,,是否从墓地特殊召唤？,,,,,,,,,,,,,
99050989,钢钻龙,对方场上只有表侧表示的攻击力1600以上的怪兽存在的场合，这张卡可以对对方玩家进行直接攻击。,,,,,,,,,,,,,,,,
99054885,破坏之代行者 维纳斯,"这个卡名的①②的效果1回合只能有1次使用其中任意1个。
①：从自己墓地把1只「创造之代行者 维纳斯」除外才能发动。这张卡从手卡特殊召唤。
②：支付500的倍数的基本分，从自己墓地的怪兽以及除外的自己怪兽之中以支付的基本分每500为1只的「神圣球体」为对象才能发动。那些怪兽特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合回到持有者卡组最下面。",,,请选择要特殊召唤的怪兽的数量,,,,,,,,,,,,,
99064191,超量诛罚,1回合1次，自己场上有超量怪兽存在，5星以上的效果怪兽的效果发动时，可以通过丢弃1张手卡，那个效果无效并破坏。,无效并破坏,是否现在使用「超量诛罚」的效果？,,,,,,,,,,,,,,
99070951,念之少女,从游戏中除外的这张卡特殊召唤成功时，把自己卡组最上面的卡里侧表示从游戏中除外。这张卡从场上送去墓地时，这张卡的效果除外的自己的卡加入手卡。,除外,加入手牌,,,,,,,,,,,,,,
99075257,D-时间,自己场上存在的名字带有「元素英雄」的怪兽从场上离开时才能发动。把和那只怪兽的等级相同的等级以下的1只名字带有「命运英雄」的怪兽从卡组加入手卡。,,,,,,,,,,,,,,,,
99092624,漆黑之蔷薇的开华,"这个卡名的②的效果1回合只能使用1次。
①：把最多有双方的场地区域的卡以及墓地的场地魔法卡数量的「蔷薇衍生物」（植物族·暗·2星·攻/守800）在自己·对方场上守备表示特殊召唤。
②：这张卡在墓地存在的场合，以自己场上1只「黑蔷薇龙」或者植物族怪兽为对象才能发动。那只怪兽除外，这张卡回到卡组最下面。这个效果除外的怪兽在下次的准备阶段回到场上。",是否继续特殊召唤？,在自己场上特殊召唤,在对方场上特殊召唤,,,,,,,,,,,,,
99092625,蔷薇衍生物,由「漆黑之蔷薇的开华」的效果特殊召唤。,,,,,,,,,,,,,,,,
99111753,安全龙,"怪兽2只
这个卡名的效果1回合只能使用1次。
①：只在这张卡在场上表侧表示存在才有1次，这张卡是互相连接状态的场合以对方场上1只怪兽为对象才能发动。那只怪兽回到持有者手卡。",回到持有者手卡,已发动过效果,,,,,,,,,,,,,,
99115354,超念力均衡人,"调整＋调整以外的怪兽1只以上
这个卡名的②的效果1回合只能使用1次。
①：只要这张卡在怪兽区域存在，持有比这张卡的攻击力低的攻击力的怪兽不能攻击，持有比这张卡的攻击力高的攻击力的场上的怪兽不能把效果发动。
②：这张卡被对方破坏送去墓地的场合，以自己墓地的种族和属性是相同的1只调整和1只调整以外的怪兽为对象才能发动。那些怪兽加入手卡。",,,,,,,,,,,,,,,,
99137266,忆念之相剑,"这个卡名的①②的效果1回合各能使用1次。
①：卡被除外的场合才能发动。从自己的手卡·卡组·墓地以及自己·对方场上的表侧表示的卡之中选1只幻龙族同调怪兽或者1张「相剑」卡除外。
②：这张卡被除外的场合才能发动。在自己场上把1只「相剑衍生物」（幻龙族·调整·水·4星·攻/守0）特殊召唤。只要这个效果特殊召唤的衍生物存在，自己不是同调怪兽不能从额外卡组特殊召唤。",卡片除外,,,,,,,,,,,,,,,
99137267,相剑衍生物,由「忆念之相剑」的效果特殊召唤。,,,,,,,,,,,,,,,,
99150062,自然蚂蚁颚,对方对怪兽的特殊召唤成功时，可以从自己卡组把1只3星以下的名字带有「自然」的怪兽特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
99157310,廷达魔三角的德劳内三角化,"①：自己墓地有「廷达魔三角」怪兽3种类以上存在，对方怪兽的攻击让自己受到战斗伤害时才能发动。那只攻击怪兽破坏，从额外卡组把1只「廷达魔三角之锐角地狱犬」特殊召唤。
②：额外怪兽区域没有自己怪兽存在的场合，把墓地的这张卡除外，以自己墓地3只「廷达魔三角」怪兽为对象才能发动（同名卡最多1张）。那些怪兽里侧守备表示特殊召唤。",,,,,,,,,,,,,,,,
99162753,六界召唤,"这个卡名的卡在1回合只能发动1张。
①：从自己的手卡·墓地以及自己场上的表侧表示怪兽之中选原本种族相同的怪兽6种类（仪式·融合·同调·超量·灵摆·连接）各1只除外。那之后，原本种族和除外的怪兽相同的1只怪兽从卡组·额外卡组特殊召唤。",,,,,,,,,,,,,,,,
99171160,平庸鬼,奉献一切研究魔界语言的凶猛恶魔。由于工作过度而精神崩溃。,,,,,,,,,,,,,,,,
99173029,灵子能固定装置,只要这张卡在场上存在，灵魂怪兽持续留在场上。自己的结束阶段时丢弃1张手卡，若不丢弃，这张卡破坏。并且，这张卡从场上离开时，在场上存在的表侧表示的灵魂怪兽全部回到持有者的手卡。,是否要丢弃一张手牌维持「灵子能固定装置」？,,,,,,,,,,,,,,,
99177923,永火恶魔,"①：手卡是0张的场合把这张卡抽到时，把这张卡给对方观看才能发动。这张卡从手卡特殊召唤。
②：这张卡特殊召唤成功时才能发动。从卡组把1张「永火」卡加入手卡。这个效果在自己手卡是0张的场合才能发动和处理。",特殊召唤,检索卡组,,,,,,,,,,,,,,
99185129,辉剑鸟之影灵衣,"「影灵衣」仪式魔法卡降临。这张卡不用仪式召唤不能特殊召唤。「辉剑鸟之影灵衣」的①②的效果1回合各能使用1次。
①：把这张卡从手卡丢弃才能发动。从卡组把1张「影灵衣」魔法·陷阱卡加入手卡。
②：以从额外卡组特殊召唤的场上1只怪兽为对象才能发动。直到回合结束时，那只怪兽的攻击力变成0，效果无效化。这个效果在对方回合也能发动。",效果无效,,,,,,,,,,,,,,,
99188141,反大革命,①：要让场上的卡2张以上破坏的怪兽的效果·魔法·陷阱卡发动时才能发动。那个发动无效并除外。,,,,,,,,,,,,,,,,
99189322,秘仪呼唤,选择自己场上表侧表示存在的1只名字带有「秘仪之力」的怪兽发动。把墓地存在的1只名字带有「秘仪之力」的怪兽从游戏中除外。直到结束阶段时，选择怪兽的投掷硬币所得效果变成从游戏中除外的怪兽的投掷硬币所得效果相同的效果。,,,,,,,,,,,,,,,,
99212922,白龙忍者,这张卡特殊召唤的场合，用名字带有「忍法」的卡的效果才能特殊召唤。只要这张卡在场上表侧表示存在，自己场上的魔法·陷阱卡不会被卡的效果破坏。,,,,,,,,,,,,,,,,
99214782,侵入魔鬼的步哨,只要这张卡在场上表侧攻击表示存在，场上表侧表示存在的5星以上的特殊召唤的怪兽不能把效果发动。,,,,,,,,,,,,,,,,
99234526,辉白龙 暴源翼龙,"这张卡不能通常召唤。从自己墓地把1只暗属性怪兽除外的场合才能特殊召唤。这个方法的「辉白龙 暴源翼龙」的特殊召唤1回合只能有1次。
①：这张卡从场上送去墓地的场合才能发动。从卡组把1只「暗黑龙 坍缩星蛇」加入手卡。",检索,,,,,,,,,,,,,,,
99243014,同调超车,"这个卡名的卡在1回合只能发动1张。
①：把额外卡组1只同调怪兽给对方观看，从自己的卡组·墓地选那只怪兽有卡名记述的1只同调素材怪兽加入手卡或特殊召唤。这张卡发动的回合，自己不是同调怪兽不能从额外卡组特殊召唤。",,,,,,,,,,,,,,,,
99249638,同盟驾驶员,"这个卡名的②的效果1回合只能使用1次。
①：1回合1次，可以从以下效果选择1个发动。
●以自己场上1只表侧表示怪兽为对象，把这张卡当作装备卡使用给那只怪兽装备。装备怪兽被战斗·效果破坏的场合，作为代替把这张卡破坏。
●装备的这张卡特殊召唤。
②：把装备的这张卡除外才能发动。这张卡装备过的怪兽把可以装备的1只4星以下的同盟怪兽从卡组装备。",装备,特殊召唤,更换装备,,,,,,,,,,,,,
99261403,暗黑兔,美国卡通世界里面的兔子罗杰。经常敏捷而匆忙的行动。,,,,,,,,,,,,,,,,
99266988,混沌领域,"这个卡名的①②的效果1回合各能使用1次。
①：从手卡把1只光属性或者暗属性的怪兽送去墓地才能发动。和那只怪兽属性不同并是4～8星的1只不能通常召唤的光·暗属性怪兽从卡组加入手卡。
②：把墓地的这张卡除外，以除外的1只自己的不能通常召唤的光·暗属性怪兽为对象才能发动。那只怪兽回到卡组最下面。那之后，自己从卡组抽1张。",,,,,,,,,,,,,,,,
99267150,五神龙,"龙族怪兽×5
这张卡不用融合召唤不能特殊召唤。
①：这张卡不会被和暗·地·水·炎·风属性怪兽的战斗破坏。",,,,,,,,,,,,,,,,
99267151,五神龙,"龙族怪兽×5
这张卡不用融合召唤不能特殊召唤。
①：这张卡不会被和暗·地·水·炎·风属性怪兽的战斗破坏。",,,,,,,,,,,,,,,,
99274184,水晶机巧冲击,"①：以除外的1只自己的「水晶机巧」怪兽为对象才能发动。那只怪兽特殊召唤，对方场上有表侧表示怪兽存在的场合，那些对方怪兽的守备力变成0。
②：自己场上的「水晶机巧」怪兽为对象的魔法·陷阱·怪兽的效果发动时，把墓地的这张卡除外才能发动。那个效果无效。这个效果在这张卡送去墓地的回合不能发动。",,,,,,,,,,,,,,,,
99284890,壶魔神,将1张「强欲之壶」从手卡送去墓地。从自己的卡组抽3张卡。,抽卡,,,,,,,,,,,,,,,
99311109,战友的誓言,从额外卡组特殊召唤的怪兽不在自己场上存在的场合，选择对方场上表侧表示存在的1只从额外卡组特殊召唤的怪兽才能发动。选择的怪兽的控制权直到结束阶段时得到。这张卡发动的回合，自己不能把怪兽特殊召唤。,,,,,,,,,,,,,,,,
99315585,幻影骑士团 裂头盔,"「幻影骑士团 裂头盔」的①②的效果1回合各能使用1次。
①：「幻影骑士团」卡或者「幻影」魔法·陷阱卡被送去自己墓地的场合发动。这张卡的攻击力上升500。
②：把墓地的这张卡除外才能发动。这个回合的结束阶段，从自己墓地选1张「幻影骑士团」卡或者「幻影」魔法·陷阱卡加入手卡。",,,,,,,,,,,,,,,,
99328137,冰骑士,"①：这张卡的攻击力上升自己场上的水族怪兽数量×400。
②：1回合1次，自己主要阶段才能发动。这个回合，自己在通常召唤外加上只有1次，自己主要阶段可以把1只水属性怪兽召唤。这个效果的发动后，直到回合结束时自己不是水属性怪兽不能召唤·特殊召唤。",,使用「冰骑士」的效果召唤,,,,,,,,,,,,,,
99330325,遭受妨碍的坏兽安眠,"这个卡名的卡在1回合只能发动1张。
①：场上的怪兽全部破坏。那之后，从卡组把卡名不同的「坏兽」怪兽在自己·对方的场上各1只攻击表示特殊召唤。这个效果特殊召唤的怪兽不能把表示形式变更，可以攻击的场合必须作出攻击。
②：把墓地的这张卡除外才能发动。从卡组把1只「坏兽」怪兽加入手卡。这个效果在这张卡送去墓地的回合不能发动。",破坏·特殊召唤,卡组检索,请选择要在自己场上特殊召唤的怪兽,请选择要在对方场上特殊召唤的怪兽,,,,,,,,,,,,
99342953,古代遗迹 代号A,每次场上表侧表示存在的名字带有「外星」的怪兽被破坏，给这张卡放置1个A指示物。1回合1次，可以把场上存在的2个A指示物取除，自己墓地存在的1只名字带有「外星」的怪兽特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
99348756,女武神骑士,"①：只要这张卡在怪兽区域存在，对方不能选择「女武神骑士」以外的战士族怪兽作为攻击对象。
②：这张卡被战斗破坏送去墓地时，从自己墓地把1只战士族怪兽和这张卡除外，以自己墓地1只5星以上的战士族怪兽为对象才能发动。那只战士族怪兽特殊召唤。",特殊召唤,,,,,,,,,,,,,,,
99351431,盗贼的极意,只能在主要阶段一发动。选择场上的1只表侧表示存在的怪兽。在这个回合，选择的怪兽每次给与对方玩家战斗伤害，对方随机丢弃1张手卡。,丢弃手牌,,,,,,,,,,,,,,,
99357565,D3,"「D3」的②③的效果1回合各能使用1次。
①：这张卡召唤成功的场合发动。这只怪兽在表侧表示存在期间，也当作「命运英雄」怪兽使用。
②：把最多2张手卡丢弃才能发动。从自己的手卡·卡组·墓地选丢弃数量的「D3」特殊召唤。这个效果的发动后，直到回合结束时自己不是「命运英雄」怪兽不能召唤·特殊召唤。
③：这张卡被战斗·效果破坏的场合才能发动。从卡组把1只「命运英雄」怪兽送去墓地。",,,,,,,,,,,,,,,,
99365553,光脉冲星龙,这张卡可以把自己墓地的光属性和暗属性的怪兽各1只从游戏中除外，从手卡特殊召唤。此外，可以把手卡的光属性和暗属性的怪兽各1只送去墓地，并把这张卡从自己墓地特殊召唤。这张卡从场上送去墓地时，可以选择自己墓地1只龙族·暗属性·5星以上的怪兽特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
99397762,光波防轮,①：以自己场上1只「银河眼」超量怪兽或者「光波」超量怪兽为对象才能发动。把这张卡在那只怪兽下面重叠作为超量素材，那只怪兽在这个回合只有1次不会被战斗·效果破坏。,,,,,,,,,,,,,,,,
99414168,精灵术师 树精,「树精的祈祷」降临。这张卡的属性也同时当作「风」「水」「炎」「地」使用。,,,,,,,,,,,,,,,,
99414629,恐啡肽狂龙残虐,"这个卡名的卡在1回合只能发动1张。
①：把基本分支付一半才能发动。选自己场上1只「恐啡肽狂龙」怪兽和对方场上1张卡破坏。
②：自己基本分是2000以下，对方把魔法·陷阱·怪兽的效果发动时，把墓地的这张卡除外才能发动。这个回合，对方的效果发生的对自己的效果伤害变成0。",,,,,,,,,,,,,,,,
