id,ot,alias,setcode,type,atk,def,level,race,attribute,category
72714461,3,0,152,16777249,1500,1500,84213764,2,16,512
72717433,1,0,346,17,0,0,4,4,16,0
72767833,3,0,0,2,0,0,0,0,0,2056
72772445,3,0,226,524290,0,0,0,0,0,270336
72813401,3,0,8214,67108897,1000,5,2,32,8,520
72819261,3,0,16397,33,1700,200,3,1,4,8
72837335,3,0,112,33,300,900,3,256,1,262144
72842870,3,0,0,17,1200,1400,4,512,8,0
72845813,3,0,1,33,1700,1200,4,32,32,2097152
72855441,3,0,0,4129,800,1300,1,2,16,262152
72859417,3,0,247,131074,0,0,0,0,0,1073742080
72860663,1,0,142,67108897,2400,133,3,16,32,266240
72869010,3,0,0,65,2200,1800,6,8,32,0
72881007,3,0,52,2,0,0,0,0,0,262152
72883039,3,0,0,131076,0,0,0,0,0,50331712
72885174,3,0,0,4,0,0,0,0,0,4
72892473,11,0,0,2,0,0,0,0,0,328
72896720,3,0,11,8225,3000,2400,8,8192,32,4194306
72903645,3,0,0,33,2400,1200,6,8192,16,1
72913666,3,0,141,33,1400,1500,3,16,32,4196352
72924435,3,0,0,8225,1600,2400,7,1024,16,270336
72926163,3,0,602120,97,2500,1000,7,1,16,40960
72929454,3,0,0,17,1900,1700,6,64,2,0
72930878,3,0,0,4,0,0,0,0,0,4
72932673,3,0,117,262146,0,0,0,0,0,-2147475456
72957245,11,0,320,2,0,0,0,0,0,262144
72959823,3,0,0,97,1000,2600,5,32,16,3
72971064,3,0,247,8388641,0,0,1,512,8,9232
72989439,11,0,4303,33554465,3000,2500,8,1,16,2457604
72992744,3,0,0,33,0,0,1,2,32,8192
73001017,3,0,0,33554465,1700,700,4,4,8,64
73018302,3,0,0,33,1700,1000,4,32768,16,2
73026394,3,0,70,1048580,0,0,0,0,0,-1879048184
73040500,3,0,53,33,1500,200,4,8,16,8192
73048641,3,0,0,65538,0,0,0,0,0,16785408
73051941,3,0,0,17,1300,1600,5,256,1,0
73055622,3,0,0,130,0,0,0,0,0,262144
73061465,3,0,47,33,1200,2000,4,2,2,8
73079365,3,0,0,4,0,0,0,0,0,1
73079836,11,0,320,8225,2200,2800,6,256,8,262148
73081602,3,0,0,17,1200,2000,5,512,8,0
73082255,1,0,142,8388641,3000,2800,8,16,32,33816712
73104892,1,0,0,8225,2100,2600,7,4,8,3
73125233,3,0,0,33,2400,1000,6,512,8,32
73130445,3,0,159,16777249,1200,600,101056515,524288,1,256
73134081,3,0,0,2,0,0,0,0,0,4194304
73134082,3,73134081,0,2,0,0,0,0,0,4194304
73136204,3,0,144,33,2300,1100,5,1024,2,40
73146473,3,0,0,33,400,400,2,1,32,262656
73148972,3,0,0,2,0,0,0,0,0,8
73176465,11,0,56,33558561,1100,2000,4,32768,16,262274
73178098,3,0,0,65538,0,0,0,0,0,8192
73192600,11,0,254,4,0,0,0,0,0,32
73193552,3,0,0,131076,0,0,0,0,0,16778754
73199638,3,0,119,65538,0,0,0,0,0,1310720
73206827,3,0,0,524290,0,0,0,0,0,142606336
73213494,3,0,177,33,1400,0,3,8,32,262160
73216412,3,0,62,17,1400,1500,4,524288,1,0
73219648,3,0,69,33,1200,200,2,8,1,-2013200381
73239437,3,0,0,65538,0,0,0,0,0,262144
73240432,3,0,195,16777249,2400,1600,16842759,8,32,4202752
73262676,3,0,0,65538,0,0,0,0,0,67108866
73271204,3,0,0,2,0,0,0,0,0,262928
73275815,3,0,0,2,0,0,0,0,0,2
73285669,3,0,25,97,2500,1400,5,16384,1,262144
73287067,3,0,0,2,0,0,0,0,0,258
73289035,3,0,136,8388641,1800,2300,4,32768,16,262400
73304257,3,0,0,33554465,3000,2500,8,16384,1,1049616
73309655,3,0,281018559,67108897,1850,5,2,2,2,262656
73318863,3,0,191,2097185,500,1500,3,2,16,2101248
73333463,3,0,22,33,2700,2000,8,32,1,4
73341839,3,0,271,67108897,800,40,2,8192,32,262144
73345237,3,0,0,67108897,2500,170,4,1024,16,4456464
73347079,3,0,186,8388641,100,2000,4,512,32,8704
73356503,3,0,0,33,1000,1000,4,512,8,2097152
73359475,3,0,4218,33,1900,300,4,1,16,1040
73360025,3,0,174,131074,0,0,0,0,0,4456448
73398797,3,0,0,161,1900,1200,4,8192,16,262146
73405179,3,0,0,33,1700,700,4,1,1,8704
73414375,3,0,0,2097185,200,200,2,32,32,4
73417207,3,0,41026,4129,1000,500,2,2,32,536870912
73422829,3,0,4316,33,2400,2400,7,4,16,262664
73428497,3,0,114,33,1500,500,4,32,1,270336
73431236,3,0,0,2097185,500,500,2,32768,4,512
73445448,3,0,72,8388641,4500,1000,8,16,32,2147483648
73452089,3,0,110,97,2800,2300,8,2,32,2147508224
73468603,11,0,0,65538,0,0,0,0,0,0
73481154,3,0,0,17,1500,1000,4,256,1,0
73483491,3,0,4098,8225,2400,1000,8,32,8,66048
73507661,3,0,0,4,0,0,0,0,0,4194305
73511233,3,0,159,16777249,1600,1000,16842756,8,32,268698112
73534250,3,0,51,33,1000,1200,4,512,32,2147745792
73539069,11,0,0,67108897,1000,8,1,8192,32,1554
73544866,3,0,82,33,800,400,4,8,32,-2147475456
73551138,3,0,58,545,1600,800,4,2,2,2147484688
73558460,3,0,280,131074,0,0,0,0,0,262144
73567374,3,0,0,65538,0,0,0,0,0,2048
73574678,3,0,4,33,800,1500,3,1,1,8192
73575650,11,0,237,4,0,0,0,0,0,528
73578229,3,0,0,131076,0,0,0,0,0,33554434
73580471,3,0,4387,8225,2400,1800,7,8192,4,1058823
73580472,3,73580471,4387,8225,2400,1800,7,8192,4,1058823
73594093,3,0,4587745,2,0,0,0,0,0,262432
73599290,3,0,0,131076,0,0,0,0,0,0
73616671,3,0,0,65538,0,0,0,0,0,528
73625877,3,0,0,33,500,100,2,1048576,1,1048580
73628505,11,0,0,2,0,0,0,0,0,512
73632127,3,0,0,4,0,0,0,0,0,4
73639099,3,0,4234,67108897,800,2,1,1024,1,262656
73640163,3,0,90,33,600,1700,3,64,2,8658944
73642296,11,0,0,4129,0,1800,3,16,1,2147483648
73642297,11,73642296,0,4129,0,1800,3,16,1,2147483648
73648243,3,0,0,33,1000,2000,4,256,1,262144
73652465,11,0,51,4129,400,600,1,512,32,264192
73659078,3,0,0,8388641,2200,800,4,32768,2,67117056
73665146,3,0,4260072,33,1000,1000,4,2,16,67379208
73667937,3,0,240,8225,2800,2400,8,2,8,4194307
73680966,11,0,0,2,0,0,0,0,0,256
73694478,3,0,0,4,0,0,0,0,0,263176
73698349,3,0,0,33,2200,0,4,8,32,2048
73702909,3,0,0,33,900,500,1,1,1,1310720
73729209,3,0,0,4,0,0,0,0,0,8192
73734821,3,0,159,33,2500,2000,7,2,8,8211
73752131,3,0,152,33,1900,1700,4,2,32,67371016
73776643,3,0,0,33,1200,800,4,1024,1,8192
73778008,3,0,0,33,0,0,5,131072,2,8192
73779005,3,0,0,16777233,1800,200,33685508,32768,4,512
73783043,3,0,4098,33,1500,1900,4,32,8,262144
73787254,3,0,13,524290,0,0,0,0,0,8192
73810864,11,0,22221137,33,500,0,2,16777216,32,327680
73820802,3,0,0,131076,0,0,0,0,0,256
73828446,3,0,4334,262146,0,0,0,0,0,270340
73837870,3,0,0,4129,300,400,1,2,16,10485760
73853830,3,0,298,2081,1900,1200,4,2,16,67117056
73860462,3,0,115,4,0,0,0,0,0,1073741824
73866096,3,0,130,2,0,0,0,0,0,256
73872164,3,0,0,4,0,0,0,0,0,66
73879377,3,0,17891393,33554465,2800,1000,7,8192,8,10
73881652,3,0,241,4,0,0,0,0,0,1073742112
73887236,3,0,186,8388641,100,2000,4,512,32,40960
73891874,3,0,0,33,2200,1400,6,8192,32,8196
73899015,3,0,80,33,1200,600,3,524288,1,67174400
73906480,3,0,136,2,0,0,0,0,0,1074003968
73911410,3,0,0,17,1450,1500,5,32,32,0
73915051,11,0,0,65538,0,0,0,0,0,262144
73915052,11,0,0,16401,0,0,1,16384,1,0
73915053,11,73915052,0,16401,0,0,1,16384,1,0
73915054,11,73915052,0,16401,0,0,1,16384,1,0
73915055,11,73915052,0,16401,0,0,1,16384,1,0
73941492,3,0,152,16781345,0,0,134742020,2,32,2147753988
73964868,11,0,83,8388641,2500,1500,5,1,16,16
73977033,3,0,186,33,100,1700,4,512,32,6
73979030,3,0,0,4129,500,1500,3,2,2,262144
73988674,3,0,0,4,0,0,0,0,0,8388608
74003290,11,0,0,4,0,0,0,0,0,2147491844
74009824,11,0,157,97,200,2800,6,1048576,8,16778240
74010769,3,0,4221,33,200,2100,6,512,4,33816576
74029853,3,0,96,2,0,0,0,0,0,256
74063034,3,0,0,2,0,0,0,0,0,268435508
74064212,3,0,48,4129,1500,1500,4,4096,16,8192
74069667,3,0,7671983,16777249,2200,3000,84213768,8,32,4456452
74093656,3,0,102,4113,1600,200,3,1,1,0
74094021,3,0,61,33,1600,1000,3,1,4,262155
74095602,3,0,0,4,0,0,0,0,0,4194304
74100225,3,0,0,4,0,0,0,0,0,262144
74115234,3,0,0,262146,0,0,0,0,0,8388624
74117290,11,0,6,2,0,0,0,0,0,328
74122412,3,0,180,161,2500,1700,7,2,2,16777219
74130411,3,0,0,33,1700,1200,4,32,16,1049088
74131780,3,0,0,33,1000,1000,4,1,1,10
74137509,3,0,0,65538,0,0,0,0,0,134225920
74148483,3,0,11,4129,1400,0,3,8,32,262156
74153887,3,0,26,33,1000,1800,4,1,32,1552
74157028,11,0,147,97,2800,2100,8,32,16,32768
74163487,3,0,0,67108897,1000,9,2,16777216,32,17039360
74168099,3,0,121,8225,2200,2200,6,32768,4,262144
74191528,3,0,0,2,0,0,0,0,0,512
74191942,3,0,0,2,0,0,0,0,0,264
74202664,3,0,0,4,0,0,0,0,0,8650752
74203495,3,0,4289,33558561,1200,0,2,1048576,16,2147745793
74210057,3,0,0,33,100,100,1,16777216,32,262144
74218258,3,0,265,131076,0,0,0,0,0,262148
74270067,3,0,0,4,0,0,0,0,0,0
74277583,3,0,0,17,1300,1000,4,32,32,0
74294676,3,0,20558,8388641,2400,2000,4,8192,4,2147483651
74298287,3,0,7667828,33,1000,200,3,64,2,262144
74311226,3,0,119,33,1800,0,4,262144,2,1180160
74329404,3,0,0,131074,0,0,0,0,0,67109392
74335036,3,24094653,70,2,0,0,0,0,0,263168
74364659,3,0,191,2097185,500,1500,3,2,2,2101248
74367458,3,0,82,33,1300,1200,3,4,8,0
74371660,3,0,7667828,8388641,2800,1600,7,64,2,-2147418112
74388798,3,0,4260071,33,2300,1000,5,1,16,33816584
74393852,3,0,241,8388641,-2,-2,4,32768,1,141320
74402414,11,0,0,131074,0,0,0,0,0,71304192
74414885,3,0,0,4,0,0,0,0,0,262156
74416026,3,0,173,1048580,0,0,0,0,0,2147745807
74416224,3,0,0,8388641,2100,600,3,32768,32,-2147483648
74426895,3,0,192,33,2000,200,5,524288,2,262464
74431740,3,0,0,4,0,0,0,0,0,263200
74439492,3,0,36,65538,0,0,0,0,0,8194
74440055,3,0,0,33,1900,400,4,1024,1,786432
74440056,3,0,0,16401,500,500,1,1024,1,0
74458486,3,0,0,4,0,0,0,0,0,8192
74506079,3,0,62,97,-2,0,10,524288,16,1319180
74509280,3,0,35,4129,0,0,2,32,32,536870912
74519184,3,0,0,65538,0,0,0,0,0,328
74530899,3,0,74,33,0,0,10,4,4,20971568
74567889,3,0,309,67108897,500,8,1,16777216,32,512
74576482,3,0,29,33,1900,1200,4,262144,2,1056
74578720,3,0,294,33,1000,1000,4,32,32,262148
74580251,3,0,196,2,0,0,0,0,0,512
74582050,3,0,216,4,0,0,0,0,0,3
74583607,3,0,4271,97,2000,1500,6,8,4,263168
74586817,3,0,193,8225,2800,2200,8,1048576,16,108
74591968,3,0,65,33,1900,1600,4,1,1,262146
74593218,3,0,111,8388641,2500,2400,4,1,1,2147491841
74605254,3,0,7209135,16777249,0,0,16842762,8,32,1026
74611888,3,0,0,4,0,0,0,0,0,2048
74627016,11,0,39,4129,0,0,1,2048,1,537657344
74627017,11,0,39,16401,0,0,1,32,1,0
74637266,3,0,0,17,1600,1400,5,64,2,0
74640994,3,0,237,4,0,0,0,0,0,10240
74641045,3,0,113,33,1000,1000,5,4,1,8227
74644400,11,0,0,4129,400,300,1,1048576,32,262656
74657662,3,0,48,262146,0,0,0,0,0,8704
74665651,11,0,305,524290,0,0,0,0,0,33620484
74677422,3,0,59,17,2400,2000,7,8192,32,0
74677423,3,74677422,59,17,2400,2000,7,8192,32,0
74677424,3,74677422,59,17,2400,2000,7,8192,32,0
74677425,3,74677422,59,17,2400,2000,7,8192,32,0
74677426,3,74677422,59,17,2400,2000,7,8192,32,0
74677427,3,74677422,59,17,2400,2000,7,8192,32,0
74689476,3,0,336,8388641,1000,2800,4,2,16,2147745792
74694807,3,0,70,262146,0,0,0,0,0,262148
74701381,3,0,0,131076,0,0,0,0,0,1048576
74703140,3,0,0,65,2100,1800,6,512,8,0
74711057,3,0,12296,97,2500,2000,8,1,1,8192
74713516,3,0,65,2097185,100,1000,1,8,32,262400
74715061,3,0,0,33554465,1200,1600,4,16777216,16,262144
74717840,3,0,0,2,0,0,0,0,0,0
74728028,3,0,115,2,0,0,0,0,0,262144
74730899,3,0,40,33,2100,0,6,4096,16,262168
74741494,3,0,0,2,0,0,0,0,0,0
74752631,3,0,61,67108897,1000,5,2,1,1,67117568
74762582,3,0,237,33,800,500,1,2,1,264192
74798297,3,0,217,4,0,0,0,0,0,33816576
74822425,11,0,157,97,2600,3000,10,32,1,0
74823665,11,0,0,33554465,1100,1900,4,128,4,4456448
74825788,3,0,0,2,0,0,0,0,0,24576
74839123,3,0,173,131074,0,0,0,0,0,1032
74841885,3,0,0,33,2200,1600,6,4,1,2150629376
74845897,3,0,0,2,0,0,0,0,0,1310724
74848038,11,0,0,2,0,0,0,0,0,1048
74850403,3,0,8434,131074,0,0,0,0,0,512
74852097,3,0,0,17,2000,0,4,512,8,0
74852810,3,0,0,2,0,0,0,0,0,1073741824
74854609,3,0,0,4,0,0,0,0,0,4096
74860293,3,0,67,8225,2600,2500,8,1,1,3
74875003,11,0,0,33,1100,600,4,4,16,262144
74879881,3,0,0,33,0,0,3,8,32,262176
74889525,3,0,4418,97,3800,3500,10,16,16,16781312
74891384,11,0,320,33,0,2200,4,256,8,1056
74892653,3,0,6684835,8225,3000,2500,10,1,8,262146
74923978,3,0,0,131076,0,0,0,0,0,64
74926274,3,0,242,2,0,0,0,0,0,262144
74936480,1,0,371,97,0,2500,6,65536,32,4456448
74937659,3,0,4333,67108897,2000,5,2,8388608,1,270856
74952447,3,0,0,33,0,1800,1,64,2,0
74968065,3,0,0,33,1500,1100,4,4,16,520
74974229,3,0,12,67108897,1900,5,2,524288,16,67371008
74976215,3,0,0,33,1800,1200,4,2048,8,16384
74983881,3,0,0,33,0,0,2,1024,1,786432
74983882,3,0,0,16401,0,0,1,1024,1,0
74997493,11,0,0,67108897,2800,135,4,8192,1,270592
75014062,3,0,0,2,0,0,0,0,0,67109376
75025112,3,0,0,4,0,0,0,0,0,0
75041269,3,0,0,524290,0,0,0,0,0,67371008
75043725,3,0,0,33,1600,600,4,8,32,512
75059201,11,0,263,33,0,1500,6,32,8,8192
75064463,3,0,100,33,1900,1200,4,512,8,512
75078585,3,0,0,4,0,0,0,0,0,262144
75081613,3,0,62,33554465,1900,400,4,2048,1,262272
75083197,3,0,0,8388641,2700,1300,6,8388608,8,17039360
75105429,3,0,0,4,0,0,0,0,0,260
75109441,3,0,0,33,800,1400,3,524288,1,2048
75116619,3,0,61,33,1700,700,4,1,16,8212
75119040,3,0,267,67108897,0,133,3,8,32,794624
75119041,3,0,267,16401,0,0,1,8,32,0
75130221,11,0,0,33,1600,800,4,16777216,2,2147491840
75132317,3,0,121,33,1800,600,4,32768,4,768
75141056,3,0,0,2,0,0,0,0,0,8
75147529,3,0,4373,67108897,1500,130,2,32,32,8204
75153328,3,0,0,2,0,0,0,0,0,4096
75157704,3,0,335,4,0,0,0,0,0,786432
75162696,3,0,0,33,1800,1500,4,4,16,1376256
75180828,3,0,7667828,33,2500,2000,7,64,2,270339
75190122,3,0,0,65538,0,0,0,0,0,3
75195825,3,0,15859911,16777233,1950,0,50528260,8192,16,1
75198893,3,0,0,33,-2,-2,1,32,16,0
75209824,3,0,82,33,800,1400,4,256,1,2064
75214390,3,0,0,33,2000,0,5,1,16,8192
75215744,3,0,358,8388641,2200,300,4,64,4,33027
75220074,1,0,273,33,1900,1400,4,8192,8,262144
75223115,3,0,35,131074,0,0,0,0,0,2181038592
75249652,3,0,0,4,0,0,0,0,0,4194306
75252099,3,0,0,33,1800,1500,4,1024,8,1310720
75253697,3,0,72,8388641,2500,1200,6,32768,1,3
75285069,3,0,0,33,2800,2900,9,4,16,1
75286621,3,0,244,97,2500,2100,9,32,16,2147483652
75292259,3,0,0,33,2500,2300,7,2048,1,32768
75304793,3,0,0,524290,0,0,0,0,0,4202500
75326861,3,0,0,8225,2800,2300,7,8,32,537133057
75347539,3,0,233,33554465,3500,3850,8,256,1,262144
75356564,3,0,0,17,600,700,2,8192,8,0
75361204,3,0,209,4,0,0,0,0,0,270336
75363626,3,0,113,33,1700,1300,4,1,1,65568
75364199,3,0,0,4,0,0,0,0,0,0
75366958,3,0,282,4129,100,800,2,65536,1,262144
75367227,3,0,141,8388641,1800,1600,3,16,32,66579
75372290,3,0,0,33,1550,2500,6,1,32,2048
75375465,3,0,0,33,1300,1800,4,16384,32,16777216
75376965,3,0,0,17,1200,900,3,131072,2,0
75380687,3,0,0,97,2900,2500,8,8192,32,270340
75390004,3,0,0,17,1800,2000,6,65536,1,0
75392615,3,0,0,4,0,0,0,0,0,0
75402014,3,56840427,276762696,8388641,2500,2000,5,1,16,3221225984
75417459,3,0,0,2,0,0,0,0,0,262144
75421661,3,0,130,33,0,3000,8,1,1,8194
75425043,3,0,4289,33558561,500,0,1,1048576,16,262672
75425320,3,0,249,131074,0,0,0,0,0,289
75433814,3,0,277020744,8388641,3000,2000,8,32,32,71303170
75434695,3,0,12296,33,1000,2000,4,1,1,1552
75448086,11,0,308,2,0,0,0,0,0,544
75452921,11,0,274,67108897,1600,136,2,8,1,50331906
75457624,3,0,181,65538,0,0,0,0,0,262144
75487237,3,0,0,33,100,1800,4,1,1,-2147481600
75498415,3,0,51,33,2000,900,5,512,32,73728
75499502,3,0,0,17,1200,1000,4,16384,1,0
75500286,11,0,0,2,0,0,0,0,0,1044
75524092,3,0,0,262146,0,0,0,0,0,4988946
75524093,3,0,0,16401,2500,2500,7,8,32,0
75525309,3,0,0,4,0,0,0,0,0,16
75539614,3,0,0,262146,0,0,0,0,0,8192
75559356,3,0,0,17,1400,1200,4,32,32,0
75560629,3,0,0,262146,0,0,0,0,0,8192
75574498,3,0,0,8388641,500,2200,4,4,16,33882112
75582395,3,0,0,17,1500,1100,4,512,8,0
75620895,3,0,0,8388641,2500,2600,4,1,16,0
75622824,3,0,0,65538,0,0,0,0,0,786432
75622825,3,0,0,16401,2000,1200,5,2,8,0
75646173,1,0,0,17,800,900,3,16384,1,0
75646520,3,0,0,4,0,0,0,0,0,-2147483648
75652080,3,0,0,65538,0,0,0,0,0,1
75660578,11,0,308,33,800,2800,9,16,32,262144
75672051,3,0,544407704,16777249,1700,800,134742020,2,32,262144
75673220,3,0,0,33,300,100,2,1024,1,4
75675029,3,0,0,33,2000,0,5,8,32,4194308
75676192,11,0,263,8225,0,3000,9,32,16,17039360
75690317,3,0,17,4129,200,1000,1,32,1,2052
75702749,3,0,250,262146,0,0,0,0,0,4464640
75713017,3,0,0,33,2800,2000,8,32,4,0
75719089,3,0,4218,65538,0,0,0,0,0,67371008
75732622,3,0,0,33554465,3000,300,8,8,32,786432
75732623,3,0,0,16401,0,0,1,8,32,0
75733063,3,0,24595,33,1200,1000,4,32,8,270336
75745607,3,0,0,545,2800,2900,8,128,4,80
75775867,3,0,38,33,1200,800,4,32,8,16777227
75779210,3,0,48,8225,2800,1200,8,4,16,33554442
75782277,3,0,100,524290,0,0,0,0,0,8193
75797046,3,0,85,8388641,2400,1200,4,1,16,4194320
75830094,3,0,65,33,1600,1000,4,8192,4,266248
75833426,3,0,113,1048580,0,0,0,0,0,-2147483629
75840616,3,0,136,8388641,2400,1600,4,32768,16,33288
75850803,1,0,0,17,1200,1700,5,2,16,0
75878039,3,0,156,33,1500,1000,4,1,16,512
75884822,3,0,15,131076,0,0,0,0,0,512
75886890,3,0,48,4129,400,400,1,32,16,1032
75888208,11,0,305,33,500,0,1,4,32,262144
75889523,3,0,69,17,400,600,2,16384,1,0
75901113,3,0,0,161,1900,1200,4,8192,8,262176
75902998,3,0,76,4,0,0,0,0,0,4194306
75906310,3,0,273,97,3500,3000,10,32,16,268697604
75917088,3,0,0,33554465,2000,0,4,2,16,8388608
75923050,3,0,0,97,1200,500,6,32,1,262176
75937826,3,0,21,33,2400,1100,6,32,4,83886080
75944053,3,0,171,33,500,500,3,32,1,262144
75946257,3,0,0,2097185,500,500,2,2,32,4
75953262,3,0,0,17,1700,1600,4,1,1,0
75967082,3,0,0,2,0,0,0,0,0,3
75987257,3,0,0,4,0,0,0,0,0,2048
75988594,3,0,154,8225,300,2300,5,32,1,0
75991479,3,0,0,33,1200,800,3,32,32,262148
75991898,3,0,57,8225,2000,1100,5,8192,4,1072
76004142,3,0,0,4,0,0,0,0,0,4194304
76029419,3,0,4271,16777249,2800,2500,67371015,8,32,24576
76039636,3,0,0,33554465,2800,2600,8,2048,1,1310856
76045757,3,0,0,4,0,0,0,0,0,2147483656
76052811,3,0,0,33,2000,1400,5,8,32,64
76066541,3,0,0,33,1500,1500,4,8388608,1,0
76067258,3,0,72,8388641,2500,800,4,2048,32,16777216
76075810,3,0,0,33,900,2000,4,1,1,2
76080032,3,0,4222,33,1900,0,4,16384,16,2147491840
76103404,3,0,147,33,300,200,2,4,16,512
76103675,3,0,0,2,0,0,0,0,0,4194304
76136345,3,0,0,524290,0,0,0,0,0,262656
76137276,3,0,0,4,0,0,0,0,0,1024
76137614,3,0,0,33,2000,2300,5,2,16,67108880
76145142,11,0,283,67108897,2500,196,3,32,32,2164261928
76184692,3,0,0,17,1200,1000,4,32768,1,0
76202610,3,0,0,33,100,100,1,8,32,2097152
76203291,3,0,0,33,1700,1000,4,131072,16,3
76209339,3,0,312,131076,0,0,0,0,0,262176
76211194,3,0,0,17,800,400,2,8,32,0
76214441,3,0,0,33,800,400,2,1048576,8,-2147483648
76218313,3,0,214,4129,400,300,1,8192,32,262144
76218643,3,0,327,33,200,100,1,8,32,25165824
76224717,3,0,0,131074,0,0,0,0,0,1299
76232340,3,0,0,17,2750,2500,8,32768,1,0
76232522,3,0,0,67108897,1500,10,2,16777216,16,2147745792
76263644,3,0,0,97,3000,3000,10,1,32,4521990
76297408,3,0,0,131076,0,0,0,0,0,4
76305638,3,0,0,33554465,1700,1000,4,256,1,2367488
76321376,3,0,0,33,1000,1900,3,256,1,4194304
76348260,3,0,12354,33,600,0,2,4,32,262152
76353872,3,0,0,33,100,1700,3,16777216,8,272384
76359406,3,0,234,8225,2500,1500,5,32,2,264192
76372778,3,0,58,8388641,2100,1600,4,64,2,32
76375976,11,0,0,524290,0,0,0,0,0,65536
76382116,11,0,308,33,1500,2500,9,32,1,262144
76384284,3,0,25,4,0,0,0,0,0,262400
76403456,3,0,0,4,0,0,0,0,0,8
76407432,3,0,0,1048580,0,0,0,0,0,2147483651
76416959,3,0,311,33,2500,1800,7,32768,8,33816578
76419637,3,0,4211,8388641,2400,2000,4,1024,1,4194368
76436988,3,0,0,33,2200,800,6,1,1,4456448
76442347,3,0,90,33,400,200,1,64,2,262144
76442616,3,0,8,2,0,0,0,0,0,262144
76446915,3,0,0,17,1350,1000,4,32,32,0
76459806,3,0,50,33,1900,1400,4,128,4,1552
76471944,3,0,2818202,8225,2000,2800,8,32,1,262145
76473843,3,0,0,524290,0,0,0,0,0,270336
76500786,3,0,0,65538,0,0,0,0,0,8192
76512652,1,0,0,17,1100,1200,4,524288,2,0
76515293,3,0,0,131076,0,0,0,0,0,0
76520646,3,0,0,2081,1500,1200,4,8,32,2048
76524506,3,0,291,12321,800,1600,5,1024,16,537657345
76524507,3,71645243,0,16401,800,800,2,1024,32,0
76532077,3,0,0,131076,0,0,0,0,0,2
76539047,3,0,0,131074,0,0,0,0,0,4194304
76543119,3,0,4227,33,1200,2000,4,32,32,262146
76547525,3,0,0,8225,2400,2000,6,8192,4,8388610
76552147,2,0,0,4,0,0,0,0,0,4
76573247,3,0,12,33,800,500,2,524288,1,131072
76587747,3,0,294,1048580,0,0,0,0,0,3221225472
76589546,3,0,0,33,0,0,1,8192,32,786432
76589547,3,0,0,16401,0,0,1,8192,32,0
76589815,3,0,132,8388641,0,1300,3,1,4,0
76614003,3,0,0,4129,1000,1300,2,8,32,0
76614340,3,0,4167,97,2500,1300,6,128,1,24584
76634149,3,0,375,17,1800,1500,5,262144,2,0
76641981,3,0,0,4,0,0,0,0,0,4096
76647978,3,0,70,2,0,0,0,0,0,268705804
76650663,3,0,1,33,1600,1200,4,32,32,2149580800
76660409,3,0,242,4,0,0,0,0,0,1040
76683171,3,0,62,33,100,100,1,524288,16,1310720
76685519,11,0,259,67108897,1000,10,2,2,32,262160
76704943,1,0,0,17,900,300,2,8192,8,0
76714458,3,0,0,65538,0,0,0,0,0,4194304
76721030,3,0,0,131076,0,0,0,0,0,0
76722334,11,0,0,33,0,0,2,8,32,1879048448
76728962,3,0,0,33,2800,2200,8,32,32,134480386
76751255,3,0,200,65538,0,0,0,0,0,288
76754619,3,0,0,65538,0,0,0,0,0,8192
76763417,3,0,147,33,800,1800,4,1,1,2
76766706,3,0,0,2,0,0,0,0,0,1040
76774528,3,0,36,8225,2800,2000,8,8192,1,262147
76775123,3,0,0,33,1100,900,3,32,1,0
76782778,11,0,307,33,2600,1600,7,8192,1,17039376
76792184,3,0,207,130,0,0,0,0,0,262144
76794549,3,0,0,16777249,2500,2000,16842759,2,32,262660
76798740,3,0,262,65538,0,0,0,0,0,262144
76806714,3,0,0,130,0,0,0,0,0,262144
76812113,3,0,100,17,1300,1400,4,512,8,0
76815942,3,0,247,97,1000,0,1,512,8,4202496
76830505,3,0,295,33,1900,2100,5,32,1,262144
76833149,3,0,326,8388641,1000,1000,2,16384,1,1094713344
76848240,3,0,0,4,0,0,0,0,0,0
76862289,3,0,0,545,2600,3100,7,8192,4,272
76865611,3,0,38,4129,200,200,1,32,16,4194304
76871889,3,0,262,524290,0,0,0,0,0,33284
76891401,3,0,0,8225,2300,1800,5,262144,2,8192
76895648,3,0,0,131074,0,0,0,0,0,134218050
76902476,3,0,4123,33,500,2000,3,32,8,16777216
76908448,3,0,4167,17,2450,1950,7,256,1,0
76909279,3,0,0,33,1700,1000,4,32768,1,1064960
76913983,3,0,51,8225,2300,1000,6,512,32,24576
76922029,3,0,0,33,1400,1500,4,1,32,200
76925842,3,0,266,33,1900,1400,5,4,32,2105600
76930964,3,0,43,33,2000,3000,8,1,32,264192
76937326,3,0,16,8225,1900,2600,6,1048576,8,570687488
76972801,3,0,84,4,0,0,0,0,0,16777216
76986005,3,0,147,33,300,800,3,32,16,0
76990617,3,0,155,33,1200,1000,3,4,16,270336
77007920,3,0,0,262146,0,0,0,0,0,8192
77013169,3,0,154,33,1000,1800,3,32,1,10240
77027445,3,0,0,262146,0,0,0,0,0,8192
77036039,3,0,0,33,1800,300,4,1,1,1057
77044671,3,0,0,33,1200,1400,4,16,1,1310720
77058170,11,0,0,67108897,1000,10,2,16777216,32,8192
77060848,3,0,41026,4129,1400,1600,5,2,32,512
77075360,3,0,67,8225,1800,1000,5,1,8,270336
77084837,3,0,0,545,700,500,3,16384,1,131088
77087109,3,0,87,4129,1200,600,3,8,1,16777216
77092311,3,0,289,8225,2000,1800,5,16,1,262278
